AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd
0.560832,64016.05859,9.793593,0.43991,187.234192,337.681549,1.055367,624986.75,49053.96484,62206.14063,0,0.219859,0.017256
0.560057,64016.01953,9.793593,0.439091,187.25882,337.727081,1.055367,625276,49068.84766,62207.02734,281.609375,0.219903,0.017257
0.55933,64016.01953,9.793593,0.438318,187.282379,337.770569,1.055367,625238.0625,49078.3125,62206.94922,0,0.219835,0.017256
0.558627,64016.01172,9.793593,0.437564,187.305725,337.813721,1.055367,625194.3125,49088.31641,62207.57031,38.415039,0.219764,0.017255
0.557954,64015.92969,9.793593,0.436821,187.329575,337.857788,1.055367,625004.5,49096.03906,62209.41406,0.004724,0.219642,0.017254
0.55724,64015.86328,9.793593,0.436066,187.353683,337.902344,1.055367,625311.75,49113.04688,62210.125,0,0.219693,0.017255
0.556551,64015.82422,9.793593,0.435326,187.377411,337.946198,1.055367,625195.875,49120.66016,62210.40625,0,0.219597,0.017253
0.55591,64015.78516,9.793593,0.4346,187.402023,337.991699,1.055367,624890.4375,49126.08203,62211.14063,0,0.219432,0.017251
0.555352,64015.78516,9.793593,0.433963,187.425201,338.034485,1.055368,624903.6875,49136.57422,62210.85938,0,0.219382,0.01725
0.554711,64015.78516,9.793593,0.433295,187.449005,338.0784,1.055368,625450.625,49158.71094,62211.67188,5.878174,0.219518,0.017254
0.554093,64015.69922,9.793593,0.432628,187.472717,338.122284,1.055368,625227.9375,49163.44531,62213.34375,0,0.219385,0.017251
0.553504,64015.62891,9.793593,0.431983,187.496399,338.166107,1.055368,625163.9375,49172.82422,62213.97266,0.004724,0.219307,0.01725
0.552944,64015.62891,9.793593,0.431369,187.519882,338.209503,1.055368,625177.25,49182.89063,62213.91406,0,0.219256,0.017249
0.552359,64015.62891,9.793593,0.430758,187.543259,338.252716,1.055368,625478.625,49198.78906,62214.39063,62210.40625,0.219307,0.01725
0.55181,64015.54688,9.793593,0.430157,187.56691,338.296448,1.055368,625189.25,49204.85547,62215.89453,62211.14063,0.219151,0.017248
0.551296,64015.54688,9.793593,0.429592,187.590103,338.339233,1.055368,625214.6875,49215.10938,62216.01563,0,0.219105,0.017247
0.550724,64015.51953,9.793593,0.429008,187.613647,338.38269,1.055369,625614.1875,49232.99609,62216.51172,-0.43175,0.21919,0.017249
0.550182,64015.43359,9.793593,0.428427,187.637436,338.426636,1.055369,625344,49238.14844,62217.72266,0,0.21904,0.017247
0.549668,64015.43359,9.793593,0.427876,187.660767,338.469727,1.055369,625370.25,49248.48438,62217.77734,62184.10156,0.218995,0.017246
0.549096,64015.40234,9.793593,0.427305,187.684113,338.512878,1.055369,625749.25,49267.12109,62218.23047,0,0.219073,0.017248
0.548491,64015.40234,9.793593,0.426699,187.70752,338.556152,1.055369,625743.5625,49276.38281,62218.9375,0,0.219016,0.017247
0.547897,64015.32813,9.793593,0.426086,187.731186,338.599823,1.055369,625545.125,49281.91406,62219.51563,0,0.218892,0.017245
0.547323,64015.32813,9.793593,0.425493,187.754349,338.642639,1.055369,625550.4375,49291.74609,62220.17969,0,0.21884,0.017244
0.546694,64015.25391,9.793593,0.424877,187.777679,338.68573,1.055369,625883.25,49308.23828,62220.69922,0,0.218902,0.017245
0.546104,64015.16797,9.793593,0.424263,187.801254,338.729309,1.055369,625503.125,49311.49609,62221.96875,0,0.218714,0.017242
0.545473,64015.09766,9.793593,0.423638,187.825058,338.773376,1.05537,625810,49327.42578,62222.59766,#NAME?,0.218765,0.017243
0.544814,64015.0625,9.793593,0.422982,187.849243,338.818054,1.05537,625785,49339.09766,62223.08984,0,0.2187,0.017243
0.544157,64015.01953,9.793593,0.422332,187.872726,338.861572,1.05537,625814.125,49348.28125,62223.46094,0,0.218656,0.017242
0.543501,64014.98828,9.793593,0.421665,187.897049,338.906464,1.05537,625640.875,49356.41797,62224.25781,0,0.218539,0.01724
0.542808,64014.94922,9.793593,0.420985,187.921097,338.950958,1.05537,625884.0625,49372.10547,62224.88281,0,0.218568,0.017241
0.542123,64014.94922,9.793593,0.42031,187.944199,338.993652,1.05537,625850.8125,49381.21875,62224.76953,0,0.218502,0.01724
0.541476,64014.94141,9.793593,0.419641,187.96756,339.036804,1.05537,625533.3125,49384.97656,62225.49219,0,0.218337,0.017237
0.540852,64014.94141,9.793593,0.418995,187.991028,339.080231,1.05537,625526.6875,49394.66406,62226.51563,0,0.21828,0.017236
0.540271,64013.02734,9.793593,0.418393,188.013962,339.122559,1.055371,625528.25,49404.48828,62225.96094,0,0.218228,0.017236
0.539675,64014.90234,9.793593,0.417801,188.036697,339.164581,1.055371,625800.25,49419.88672,62226.81641,0,0.21827,0.017237
0.539064,64014.90234,9.793593,0.417193,188.060074,339.207825,1.055371,625794.125,49429.15625,62229.60547,0,0.218213,0.017236
0.538424,64014.75391,9.793593,0.416569,188.083328,339.250793,1.055371,625940.5,49443.47656,62229.07422,0,0.21821,0.017237
0.537759,64014.66797,9.793593,0.415907,188.107773,339.296082,1.055371,625782.6875,49450.27344,62229.53906,61958.03125,0.218099,0.017234
0.537139,64014.60547,9.793593,0.415279,188.131348,339.339752,1.055371,625688.3125,49459.44922,62229.86719,0,0.218011,0.017233
0.536542,64014.60547,9.793593,0.414674,188.154724,339.382965,1.055371,625687.375,49469.24609,62229.92969,62043.89844,0.217956,0.017232
0.535922,64014.60547,9.793593,0.414068,188.177841,339.42569,1.055371,625913.5625,49484.78125,62230.51172,0,0.217982,0.017234
0.535275,64014.51563,9.793593,0.413425,188.202423,339.471191,1.055371,625808.8125,49492.32031,62232.63281,0,0.217888,0.017232
0.534637,64014.44922,9.793593,0.412798,188.226196,339.515137,1.055372,625888.875,49505.61328,62232.94141,0,0.217861,0.017232
0.533973,64014.41016,9.793593,0.412158,188.249695,339.558594,1.055372,626017,49518.54688,62233.17578,61986.88672,0.217851,0.017232
0.533328,64014.375,9.793593,0.411516,188.273285,339.602203,1.055372,625800.25,49524.55078,62233.73438,2.72008E+23,0.217721,0.01723
0.532705,64014.375,9.793593,0.410894,188.296585,339.645233,1.055372,625789.25,49534.13281,62233.73438,0,0.217663,0.017229
0.532047,64014.37109,9.793593,0.410261,188.319763,339.68808,1.055372,626034.875,49549.47266,62234.28516,147,0.217695,0.01723
0.531368,64014.37109,9.793593,0.409604,188.34317,339.731354,1.055372,626005.625,49558.41406,62235.36719,1.52157E+12,0.217631,0.017229
0.530735,64014.29688,9.793593,0.408972,188.36586,339.773285,1.055372,625788.375,49564.78906,62235.60547,0.000001,0.217503,0.017227
0.529996,64014.20703,9.793593,0.408254,188.39119,339.82019,1.055372,625975.4375,49579.35938,62237.54688,0,0.21751,0.017227
0.529318,64014.20703,9.793593,0.407591,188.414047,339.862457,1.055372,625940,49588.96875,62237.10156,62233.17578,0.217444,0.017227
0.528658,64014.18359,9.793593,0.406927,188.437393,339.905548,1.055372,625741.75,49594.79688,62237.72266,1.08465E+21,0.217322,0.017224
0.527975,64014.09766,9.793593,0.406247,188.461472,339.950165,1.055373,625808.1875,49607.84766,62239.01953,75.076172,0.217289,0.017225
0.527263,64014.03125,9.793593,0.405558,188.485367,339.994354,1.055373,626007.25,49622.10938,62239.4375,61956.97656,0.217303,0.017225
0.526561,64014.03125,9.793593,0.404874,188.508438,340.037048,1.055373,625967.5,49631.11719,62239.16406,0,0.217236,0.017224
0.52588,64014.02734,9.793593,0.404189,188.531601,340.079834,1.055373,625739.625,49638.03125,62239.74219,-7.53775E+36,0.217104,0.017222
0.525146,64013.94531,9.793593,0.403477,188.555038,340.123108,1.055373,626017.4375,49653.03906,62241.37109,-7.58816E+36,0.217146,0.017223
0.5244,64013.94531,9.793593,0.402749,188.578247,340.166077,1.055373,625964.9375,49661.66406,62241.56641,30.549316,0.217074,0.017222
0.523707,64013.91406,9.793593,0.402051,188.600723,340.207642,1.055373,625727.4375,49667.24219,62241.72266,48.513672,0.21694,0.01722
0.522974,64013.83203,9.793593,0.401311,188.624496,340.251678,1.055373,625719.125,49679.21484,62243.125,0,0.216883,0.017219
0.522148,64013.76953,9.793593,0.400491,188.650467,340.299805,1.055373,625834,49691.50391,62244.26953,0,0.216863,0.017219
0.521427,64013.72266,9.793593,0.39975,188.674377,340.344055,1.055374,625577.0625,49697.96875,62244.02734,0,0.216719,0.017217
0.520599,64013.69141,9.793593,0.398906,188.701874,340.39502,1.055374,625652.5,49711.71484,62245.58984,0,0.216682,0.017217
0.519833,64013.64453,9.793593,0.398141,188.726471,340.440582,1.055374,625785.6875,49726.01563,62245.33594,0,0.216671,0.017217
0.519136,64013.60156,9.793593,0.397409,188.750534,340.485138,1.055374,625442.25,49731.39453,62245.89063,0,0.216497,0.017215
0.51841,64013.5625,9.793593,0.396679,188.774567,340.529572,1.055374,625750.0625,49747.34375,62246.69531,61944.30469,0.216549,0.017216
0.517707,64013.5625,9.793593,0.395968,188.797867,340.572662,1.055374,625711.25,49756.58203,62246.74609,62029.49609,0.216482,0.017215
0.517052,64013.55859,9.793593,0.395289,188.820572,340.614624,1.055374,625535.5,49763.88281,62247.21875,0,0.216369,0.017213
0.516402,64013.47266,9.793593,0.394603,188.844299,340.658508,1.055374,625434.1875,49773.81641,62249.17188,-7.58816E+36,0.216279,0.017212
0.515686,64013.41016,9.793593,0.39389,188.8685,340.703278,1.055374,625816.375,49791.72266,62249.90234,0.004724,0.216356,0.017214
0.514939,64013.37109,9.793593,0.39312,188.89447,340.751373,1.055375,625594.625,49798.67188,62250.75781,-7.50966E+36,0.21622,0.017212
0.514184,64013.33203,9.793593,0.392324,188.922379,340.803131,1.055375,625442,49807.66797,62251.73828,-7.53775E+36,0.216103,0.01721
0.513515,64013.28516,9.793593,0.391646,188.946091,340.846985,1.055375,625706.5,49825.55469,62251.01953,0,0.21614,0.017211
0.512835,64013.24609,9.793593,0.39095,188.970169,340.891541,1.055375,625638.3125,49835.60938,62251.91406,20.801758,0.216062,0.017211
0.512164,64013.20703,9.793593,0.390249,188.995102,340.937592,1.055375,625514.8125,49843.15625,62253.09375,0,0.215962,0.017209
0.51151,64013.16406,9.793593,0.389578,189.018906,340.981628,1.055375,625633.875,49858.34766,62253.5625,61945.14844,0.215949,0.01721
0.510804,64013.12891,9.793593,0.388869,189.043533,341.027191,1.055375,625779.625,49871.04297,62254.44141,0,0.215943,0.017209
0.510064,64013.08984,9.793593,0.388092,189.071289,341.078705,1.055375,625479.1875,49876.84375,62256.13281,0,0.215776,0.017206
0.509378,64013.04297,9.793593,0.387387,189.096786,341.125885,1.055375,625630.1875,49892.84375,62256.03516,0,0.21577,0.017207
0.508677,64013.00391,9.793593,0.386683,189.121628,341.171906,1.055376,625776.3125,49907.28125,62256.47266,0,0.215763,0.017208
0.507971,64012.96484,9.793593,0.385938,189.148758,341.222321,1.055376,625464.6875,49912.44922,62258.00781,0,0.215594,0.017205
0.507304,64012.91797,9.793593,0.385258,189.173843,341.268616,1.055376,625688.875,49929.20313,62258.19922,-7.58816E+36,0.215614,0.017206
0.506577,64010.96484,9.793593,0.384528,189.200058,341.3172,1.055376,625772.75,49942.94531,62259.25781,62233.73438,0.215583,0.017206
0.505933,64012.83203,9.793593,0.383857,189.224747,341.362854,1.055376,625552.625,49949.57031,62259.63672,0,0.215451,0.017203
0.505294,64012.79297,9.793593,0.383198,189.249512,341.408691,1.055376,625615.375,49962.97266,62260.45313,-2.35836E+29,0.215416,0.017204
0.504568,64012.75391,9.793593,0.382477,189.275879,341.45752,1.055376,625866.8125,49979.10547,62261.75,62235.60547,0.215443,0.017204
0.503897,64012.71094,9.793593,0.381782,189.301636,341.505188,1.055376,625587.5,49985.85938,62262.33984,-0.43175,0.215288,0.017202
0.503256,64012.66797,9.793593,0.381131,189.325989,341.550201,1.055376,625730,49999.84766,62262.64063,1.08465E+21,0.215282,0.017202
0.502582,64012.62891,9.793593,0.380458,189.350632,341.595795,1.055377,625822.1875,50013.79688,62263.59766,0,0.215257,0.017203
0.501884,64012.58984,9.793593,0.37975,189.376495,341.643677,1.055377,625732.9375,50022.42188,62264.78906,0,0.215168,0.017201
0.501207,64012.54688,9.793593,0.379055,189.402344,341.691559,1.055377,625648.125,50033.32813,62265.49609,0,0.21508,0.0172
0.500426,64012.50391,9.793593,0.378292,189.429565,341.742035,1.055377,625982.875,50051.45313,62266.60156,0,0.215133,0.017201
0.499739,64012.45703,9.793593,0.377582,189.455215,341.789398,1.055377,625602,50056.51172,62266.91406,0,0.214944,0.017198
0.499081,64012.41797,9.793593,0.376911,189.479889,341.835083,1.055377,625701.1875,50069.82422,62267.50391,0,0.214922,0.017198
0.498295,64012.38281,9.793593,0.376128,189.507996,341.887207,1.055377,625851.75,50085.3125,62269.46875,0.000001,0.21491,0.017199
0.497603,64012.33203,9.793593,0.37543,189.532883,341.933228,1.055377,625755.9375,50095.29688,62269.26953,0,0.214821,0.017198
0.496836,64012.29688,9.793593,0.374645,189.561188,341.985718,1.055377,625682.875,50105.77344,62271.09375,0,0.214731,0.017196
0.496018,64012.25,9.793593,0.373841,189.589096,342.037476,1.055378,625945.1875,50123.92578,62271.71875,0,0.214758,0.017197
0.495269,64012.20313,9.793593,0.373069,189.616272,342.08783,1.055378,625619.375,50129.82031,62272.26172,0,0.214585,0.017194
0.494574,64012.15625,9.793593,0.372358,189.641739,342.134888,1.055378,625681.5,50143.76563,62272.64063,97.265625,0.214548,0.017194
0.4937,64012.12109,9.793593,0.371492,189.671906,342.190979,1.055378,625883.375,50159.76172,62275.22656,62199.97266,0.214549,0.017194
0.493016,64012.06641,9.793593,0.370793,189.696381,342.236176,1.055378,625684.6875,50168.77344,62274.28125,53.584961,0.214426,0.017193
0.4923,64012.02734,9.793593,0.370062,189.722473,342.284454,1.055378,625692.0625,50180.34766,62275.54688,62211.85547,0.214369,0.017192
0.491579,64011.98047,9.793593,0.369342,189.747498,342.330719,1.055378,625847.25,50196.68359,62276.17969,34.256836,0.214366,0.017193
0.490864,64011.94141,9.793593,0.368617,189.772751,342.377319,1.055378,625726.25,50204.28125,62277.17578,0,0.214268,0.017191
0.490195,64011.90234,9.793593,0.367918,189.797791,342.423676,1.055379,625545.3125,50213.57031,62278.09375,360.742188,0.214149,0.01719
0.489425,64011.86328,9.793593,0.367162,189.824112,342.472382,1.055379,625962.75,50232.625,62279.26172,1.08465E+21,0.214232,0.017192
0.488727,64011.81641,9.793593,0.366451,189.848434,342.517334,1.055379,625706.625,50240.60156,62279.47266,62237.72266,0.21409,0.01719
0.488072,64011.76953,9.793593,0.365776,189.87204,342.560913,1.055379,625633.25,50248.90234,62280.11719,0,0.214012,0.017189
0.487315,64011.73828,9.793593,0.365017,189.898254,342.609406,1.055379,625810.6875,50264.54688,62281.78516,0,0.214013,0.017189
0.486619,64011.69141,9.793593,0.364309,189.922379,342.653961,1.055379,625720.6875,50274.91406,62282,0,0.213928,0.017189
0.485932,64011.65234,9.793593,0.363597,189.947128,342.699738,1.055379,625597.125,50282.87891,62282.97266,0,0.21383,0.017187
0.485233,64011.61328,9.793593,0.362885,189.97197,342.745575,1.055379,625703.9375,50297.54297,62283.89453,0,0.213811,0.017187
0.484397,64011.58203,9.793593,0.362042,190.000839,342.799103,1.055379,625787.5,50310.05078,62286.02344,0,0.213774,0.017186
0.483733,64011.52734,9.793593,0.361345,190.025238,342.844238,1.05538,625507.9375,50318.28125,62285.35156,34.573242,0.213624,0.017185
0.483039,64011.48438,9.793593,0.360651,190.049301,342.888733,1.05538,625831.5,50335.15234,62286.03906,0,0.21368,0.017186
0.48233,64011.44141,9.793593,0.359934,190.073578,342.933594,1.05538,625766.75,50345.67969,62287.14844,0,0.213603,0.017185
0.481574,64011.41016,9.793593,0.359134,190.101776,342.985901,1.05538,625465.125,50350.79297,62289.39063,0,0.213437,0.017182
0.480787,64011.36328,9.793593,0.358331,190.130234,343.038696,1.05538,625702,50369.36328,62290.08594,0.004724,0.213454,0.017183
0.480022,64011.31641,9.793593,0.357558,190.157043,343.088379,1.05538,625774.75,50383.10547,62290.23438,1.08465E+21,0.213419,0.017183
0.479376,64011.26953,9.793593,0.356877,190.18132,343.133148,1.05538,625505.0625,50390.03516,62290.38281,73.474609,0.213272,0.017181
0.478682,64011.23047,9.793593,0.356166,190.206787,343.180328,1.05538,625684.5625,50405.44531,62291.87109,0.999542,0.213276,0.017182
0.477978,64011.1875,9.793593,0.355458,190.231628,343.226166,1.05538,625813.625,50419.27734,62292.74219,0,0.213264,0.017182
0.477335,64011.14453,9.793593,0.354776,190.256165,343.271484,1.05538,625456.9375,50424.51953,62293.61328,21545.5,0.213088,0.017179
0.47664,64011.10547,9.793593,0.354074,190.281372,343.318115,1.05538,625788.25,50441.29297,62294.72266,-5.4049,0.213144,0.01718
0.475921,64011.06641,9.793593,0.353344,190.306747,343.365051,1.055381,625751.5625,50454.23047,62295.58984,0,0.213075,0.01718
0.475248,64011.01953,9.793593,0.352656,190.330612,343.409149,1.055381,625703.8125,50462.52734,62295.95313,22218.5,0.213005,0.017179
0.474528,64010.98828,9.793593,0.351908,190.356812,343.457611,1.055381,625584.625,50473.28906,62297.57813,22141.5,0.212906,0.017178
0.473784,64009.02734,9.793593,0.351172,190.381546,343.503387,1.055381,625920.5625,50490.91797,62298.02344,1.08465E+21,0.212965,0.017179
0.473095,64010.90234,9.793593,0.35045,190.405823,343.548279,1.055381,625531.8125,50495.46094,62298.70313,0,0.212778,0.017176
0.472407,64010.86328,9.793593,0.349734,190.430374,343.593689,1.055381,625574.5625,50506.88281,62299.75391,1.08465E+21,0.212738,0.017176
0.471696,64010.81641,9.793593,0.349019,190.454208,343.637695,1.055381,625819.3125,50523.78125,62300.49609,9,0.212768,0.017177
0.470988,64010.78125,9.793593,0.348273,190.479279,343.684052,1.055381,625491.25,50528.48828,62301.73047,0,0.2126,0.017174
0.470221,64010.74609,9.793593,0.347474,190.50679,343.735016,1.055381,625571.9375,50540.95703,62303.40625,0.999496,0.212566,0.017174
0.46947,64010.69922,9.793593,0.346699,190.533325,343.784088,1.055382,625640.8125,50556.37891,62303.85156,1,0.212531,0.017174
0.468776,64010.65234,9.793593,0.345981,190.557785,343.829376,1.055382,625627,50567.30469,62304.05469,0,0.212471,0.017173
0.468039,64010.61328,9.793593,0.3452,190.585022,343.879761,1.055382,625465.8125,50576.67578,62305.86328,-2.35836E+29,0.212356,0.017172
0.467324,64010.56641,9.793593,0.344479,190.609543,343.92511,1.055382,625804,50594.94531,62306.08594,61979.92969,0.212416,0.017173
0.466657,64010.52734,9.793593,0.343771,190.633698,343.969788,1.055382,625459.75,50600.66406,62306.91797,167.152344,0.212245,0.017171
0.465998,64010.48438,9.793593,0.343081,190.657883,344.014374,1.055382,625549.125,50612.10938,62307.89063,0,0.212222,0.017171
0.465326,64010.44141,9.793593,0.342388,190.681732,344.058502,1.055382,625642.5,50627.29297,62308.82422,0,0.2122,0.017171
0.464655,64010.40234,9.793593,0.341696,190.7052,344.101837,1.055382,625664.1875,50637.27734,62309.58984,77.046875,0.212156,0.017171
0.463979,64010.37109,9.793593,0.340975,190.730438,344.14856,1.055382,625432.625,50643.84375,62311.02734,0,0.212021,0.017168
0.463303,64010.32422,9.793593,0.340269,190.755249,344.194458,1.055382,625575.4375,50659.67969,62311.73828,0,0.212014,0.017169
0.462617,64010.28516,9.793593,0.339569,190.77919,344.238708,1.055383,625737.8125,50673.51953,62312.28516,0,0.212016,0.017169
0.461993,64010.24609,9.793593,0.338892,190.803101,344.282776,1.055383,625329.5625,50677.26563,62313.1875,0,0.211824,0.017166
