AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Q,QS,Calculated CL,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface,,
0.895219,64032.94922,9.793591,0.783052,176.477798,317.816864,1.055308,16433.47775,265649.3042,2.360678,624934.625,44775.03906,61987.9375,1.08465E+21,0.24747,0.017731,122,6,
0.894292,64032.90234,9.793591,0.782064,176.505554,317.868134,1.055308,16438.65106,265732.9314,2.359933,624633.875,44779.51172,61987.81641,0,0.247273,0.017727,122,6,
0.893372,64032.85547,9.793591,0.781098,176.533096,317.918945,1.055309,16443.78352,265815.8984,2.359195,624769.375,44791.48828,61987.88281,61986.89844,0.24725,0.017726,122,6,
0.892439,64032.81641,9.793591,0.780124,176.560684,317.969849,1.055309,16448.92718,265899.0462,2.358456,624802.75,44803.39453,61988.23828,0,0.247186,0.017725,122,6,
0.891515,64032.76953,9.793591,0.77916,176.587936,318.020081,1.055309,16454.00723,265981.1658,2.357726,624821.1875,44812.41406,61988.55859,0,0.247117,0.017723,122,6,
0.890545,64032.73438,9.793591,0.778128,176.617401,318.074554,1.055309,16459.50044,266069.9643,2.356938,624674.1875,44820.04688,61989.53516,61987.88281,0.246976,0.01772,122,6,
0.889553,64032.69141,9.793591,0.77711,176.646072,318.127594,1.055309,16464.84851,266156.4166,2.356171,624947.6875,44835.58594,61989.48047,0,0.247004,0.017721,122,6,
0.88869,64032.64063,9.793591,0.776199,176.671875,318.175171,1.055309,16469.65889,266234.177,2.355481,624725.0625,44841.31641,61988.95313,0,0.246844,0.017718,122,6,
0.887836,64032.59766,9.793591,0.775288,176.698151,318.223633,1.05531,16474.56189,266313.4347,2.354778,624660.375,44849.63672,61989.52734,0,0.246745,0.017716,122,6,
0.886917,64032.5625,9.793591,0.774343,176.725052,318.273254,1.05531,16479.58231,266394.5903,2.354059,624954.125,44864.91406,61990.16406,-5.4049,0.246786,0.017717,122,6,
0.886033,64032.51953,9.793591,0.773412,176.751617,318.322235,1.05531,16484.53715,266474.686,2.35335,624740.6875,44870.39844,61990.40234,0,0.246627,0.017713,122,6,
0.885139,64032.48047,9.793591,0.772462,176.779205,318.373169,1.05531,16489.68718,266557.9369,2.352614,624706.625,44878.51172,61990.98438,-7.58816E+36,0.246537,0.017711,122,6,
0.884244,64032.4375,9.793591,0.771531,176.806229,318.423004,1.05531,16494.73454,266639.5282,2.351892,624854.8125,44892.59375,61991.00391,0,0.24652,0.017711,122,6,
0.883322,64032.39844,9.793591,0.770563,176.834335,318.474915,1.05531,16499.97926,266724.3097,2.351143,624797.6875,44900.36328,61991.59766,0,0.246419,0.017709,122,6,
0.88251,64032.35156,9.793591,0.769697,176.860092,318.522339,1.05531,16504.78622,266802.0149,2.350457,624680.1875,44908.30469,61991.25781,0,0.246301,0.017707,122,6,
0.881591,64032.31641,9.793591,0.768749,176.888031,318.573853,1.055311,16510.00493,266886.376,2.349713,624946.5625,44923.13672,61992.23438,0,0.246328,0.017707,122,6,
0.880625,64032.27734,9.793591,0.767735,176.917862,318.629089,1.055311,16515.57773,266976.461,2.348918,624801.6875,44930.55469,61993.08203,32.191406,0.246188,0.017704,122,6,
0.879754,64032.22656,9.793591,0.766816,176.945435,318.680023,1.055311,16520.72976,267059.7443,2.348184,624780.9375,44939.89844,61992.58594,0,0.246103,0.017702,122,6,
0.878832,64032.18359,9.793591,0.765863,176.973801,318.732361,1.055311,16526.02706,267145.3758,2.34743,624926.625,44954.38672,61993.07031,0.004724,0.246081,0.017702,122,6,
0.877925,64032.14453,9.793591,0.764926,177.001434,318.783417,1.055311,16531.19213,267228.8698,2.346695,624938.9375,44963.53125,61993.23438,0,0.246009,0.0177,122,6,
0.877047,64032.09766,9.793591,0.763998,177.029312,318.83493,1.055312,16536.40361,267313.1141,2.345954,624768.75,44970.21484,61993.73438,0,0.245865,0.017697,122,6,
0.876096,64030.15625,9.793591,0.763021,177.058502,318.888885,1.055312,16541.85925,267401.3052,2.345109,624966.625,44984.98438,61994.40625,61954.72656,0.245861,0.017697,122,6,
0.875216,64032.01172,9.793591,0.762111,177.08548,318.938629,1.055312,16546.90231,267482.8269,2.344462,624935.6875,44994.58594,61994.07813,0,0.245774,0.017695,122,6,
0.874394,64031.96875,9.793591,0.761238,177.112015,318.987579,1.055312,16551.86343,267563.024,2.343758,624744.0625,45000.09766,61994.31641,0,0.245625,0.017692,122,6,
0.873533,64031.92578,9.793591,0.760357,177.138733,319.036835,1.055312,16556.86139,267643.8167,2.343049,625020.125,45015.69531,61994.80469,0,0.24566,0.017693,122,6,
0.872708,64031.88672,9.793591,0.759504,177.164337,319.084015,1.055312,16561.64998,267721.2249,2.34237,624953.9375,45024.53906,61994.93359,57.666992,0.245563,0.017691,122,6,
0.871865,64031.84766,9.793591,0.758624,177.191147,319.133484,1.055313,16566.66654,267802.3183,2.341659,624876.375,45030.88672,61995.64063,0,0.245458,0.017689,122,6,
0.871073,64031.80469,9.793591,0.757802,177.21637,319.179993,1.055313,16571.38521,267878.5961,2.340991,624920.625,45042.62891,61995.53516,0,0.245405,0.017688,122,6,
0.870187,64031.76953,9.793591,0.756904,177.243439,319.229919,1.055313,16576.44989,267960.4674,2.340274,625107.0625,45055.16797,61996.35156,0,0.245403,0.017688,122,6,
0.869354,64031.72266,9.793591,0.756035,177.269806,319.278564,1.055313,16581.38591,268040.2589,2.339576,624888.875,45060.48047,61996.41406,0.004724,0.245245,0.017685,122,6,
0.86854,64031.68359,9.793591,0.755199,177.295288,319.3255,1.055313,16586.15521,268117.3552,2.338902,625004.6875,45072.28906,61996.43359,62030.13281,0.24522,0.017684,122,6,
0.867676,64031.64453,9.793591,0.754325,177.321411,319.373688,1.055313,16591.04512,268196.4012,2.338211,625121,45084.25391,61997,0,0.245193,0.017684,122,6,
0.866828,64031.60547,9.793591,0.75344,177.348129,319.423035,1.055313,16596.049,268277.2896,2.337504,624890.6875,45088.38672,61997.53516,0,0.245029,0.01768,122,6,
0.866028,64031.56641,9.793591,0.752615,177.373428,319.469604,1.055314,16600.78801,268353.8963,2.336836,624985.625,45099.89453,61997.47656,0,0.244996,0.017679,122,6,
0.865002,64031.53516,9.793591,0.751579,177.404465,319.527069,1.055314,16606.59805,268447.8164,2.336017,625141.25,45113.28125,61999.45313,61978.97266,0.244971,0.017678,122,6,
0.864189,64031.47656,9.793591,0.750746,177.429489,319.57312,1.055314,16611.28714,268523.6161,2.335355,625021,45120.76953,61997.95313,0,0.244855,0.017676,122,6,
0.863402,64031.44141,9.793591,0.749924,177.45459,319.619415,1.055314,16615.9893,268599.6271,2.334693,624898.4375,45128.01953,61998.26953,0,0.244738,0.017674,122,6,
0.862412,64031.41016,9.793591,0.74893,177.484482,319.674713,1.055314,16621.58953,268690.1556,2.333905,625192.375,45143.35156,62000.14453,0,0.24477,0.017674,122,6,
0.861467,64031.36328,9.793591,0.747957,177.513626,319.728699,1.055315,16627.05439,268778.4958,2.333137,624992.9375,45150.36719,62000.09375,0,0.244612,0.017671,122,6,
0.860575,64031.31641,9.793591,0.747046,177.541183,319.77951,1.055315,16632.21719,268861.9531,2.332411,625056.875,45161.51563,61999.74609,0,0.244561,0.01767,122,6,
0.859663,64031.26953,9.793591,0.746127,177.568344,319.829681,1.055315,16637.30645,268944.2216,2.331696,625163.5625,45175.10156,62000.0625,0,0.244528,0.01767,122,6,
0.858734,64031.23047,9.793591,0.745177,177.59639,319.881409,1.055315,16642.56987,269029.3055,2.330957,625055.9375,45181.44531,62000.75781,0,0.244409,0.017667,122,6,
0.857877,64031.18359,9.793591,0.74429,177.623001,319.930481,1.055315,16647.55774,269109.9351,2.330257,624952.625,45189.98438,62000.76953,61944.14844,0.244295,0.017665,122,6,
0.856974,64031.14453,9.793591,0.743384,177.649734,319.979797,1.055315,16652.57113,269190.9771,2.329554,625201.75,45205.27344,62001.26172,-5.4049,0.244319,0.017665,122,6,
0.856058,64031.10547,9.793591,0.742448,177.677185,320.030487,1.055315,16657.72162,269274.2355,2.328832,625054.5625,45211.46875,62001.82813,0,0.244186,0.017662,122,6,
0.85526,64031.05859,9.793591,0.74162,177.701965,320.076141,1.055315,16662.37027,269349.3815,2.32818,624950,45218.77344,62001.47656,0,0.244077,0.01766,122,6,
0.854329,64031.02734,9.793591,0.740682,177.729797,320.127533,1.055316,16667.59383,269433.821,2.32745,625172,45233.46875,62002.68359,0,0.244087,0.017661,122,6,
0.853454,64030.98047,9.793591,0.73979,177.755981,320.175873,1.055316,16672.50719,269513.2461,2.326762,625090.875,45241.56641,62002.59375,0,0.243983,0.017659,122,6,
0.852611,64030.94141,9.793591,0.738914,177.782333,320.224518,1.055316,16677.45464,269593.2224,2.32607,624928,45247.44922,62002.88281,0,0.243847,0.017656,122,6,
0.851768,64030.89844,9.793591,0.738061,177.807953,320.271759,1.055316,16682.26163,269670.928,2.325399,625143.375,45261.95313,62003.05859,0,0.243861,0.017656,122,6,
0.850836,64030.86328,9.793591,0.737117,177.835861,320.323334,1.055316,16687.50452,269755.6799,2.324667,625151.75,45271.77734,62004.125,0,0.243788,0.017654,122,6,
0.850028,64030.81641,9.793591,0.73628,177.861084,320.369812,1.055316,16692.23849,269832.2052,2.324006,624960.4375,45276.97656,62003.71484,0,0.243644,0.017651,122,6,
0.849213,64030.77734,9.793591,0.735447,177.886353,320.416412,1.055316,16696.98173,269908.8803,2.323344,625073.9375,45289.57422,62004.11719,0,0.243619,0.017651,122,6,
0.84834,64030.73828,9.793591,0.734577,177.912125,320.463898,1.055317,16701.82584,269987.186,2.322669,625276.6875,45302.82031,62004.61719,0.000031,0.243627,0.017651,122,6,
0.847519,64030.69922,9.793591,0.733727,177.937546,320.510712,1.055317,16706.60098,270064.3767,2.322004,624974.875,45305.82422,62004.97656,0,0.24344,0.017648,122,6,
0.846656,64030.66016,9.793591,0.732843,177.964355,320.560242,1.055317,16711.63759,270145.7941,2.321302,625062.8125,45316.58203,62005.71094,0,0.243401,0.017646,122,6,
0.845772,64030.62109,9.793591,0.731952,177.991135,320.609619,1.055317,16716.66922,270227.1311,2.320602,625181.875,45329.85156,62005.92969,0,0.243374,0.017646,122,6,
0.844783,64030.58203,9.793591,0.730946,178.021286,320.665436,1.055317,16722.33702,270318.7519,2.319814,625120.6875,45337.49219,62007.20313,0,0.243268,0.017643,122,6,
0.843958,64030.53516,9.793591,0.730097,178.047119,320.713074,1.055318,16727.19251,270397.2414,2.319139,625027.5625,45346.9375,62006.23438,0,0.243161,0.017642,122,6,
0.843058,64030.49609,9.793591,0.729194,178.074188,320.763062,1.055318,16732.28286,270479.5275,2.318432,625230.4375,45361.35156,62006.94141,9,0.243166,0.017642,122,6,
0.842063,64030.45703,9.793591,0.728173,178.10495,320.819977,1.055318,16738.06614,270573.015,2.31763,625061.75,45367.14453,62008.48438,0,0.243016,0.017638,122,6,
0.84121,64030.40625,9.793591,0.727293,178.132019,320.870026,1.055318,16743.15625,270655.2974,2.316923,625015.8125,45377.65234,62007.63281,166.105469,0.242925,0.017637,122,6,
0.840353,64030.36328,9.793591,0.726436,178.158157,320.918182,1.055318,16748.07403,270734.7939,2.316241,625255.25,45393.01953,62007.72266,0,0.242946,0.017638,122,6,
0.839448,64030.32422,9.793591,0.725514,178.186081,320.969818,1.055318,16753.32445,270819.6677,2.315514,625123.5625,45399.78906,62008.78125,0,0.242819,0.017635,122,6,
0.838607,64030.27734,9.793591,0.72465,178.212814,321.019135,1.055318,16758.35564,270900.9975,2.314817,625046.9375,45407.90625,62008.91797,0,0.242716,0.017633,122,6,
0.837699,64030.23828,9.793591,0.723738,178.240677,321.070587,1.055319,16763.59998,270985.773,2.314092,625241.5625,45422.89453,62009.57813,0,0.242716,0.017633,122,6,
0.836823,64030.19531,9.793591,0.722856,178.267349,321.119873,1.055319,16768.61745,271066.881,2.313398,625207.9375,45431.64063,62009.58984,0,0.24263,0.017631,122,6,
0.836019,64028.25,9.793591,0.722025,178.292953,321.167053,1.055319,16773.44038,271144.8443,2.312662,625012,45437.6875,62009.73828,0,0.242485,0.017628,122,6,
0.835192,64030.11328,9.793591,0.721198,178.318283,321.213745,1.055319,16778.20853,271221.922,2.312072,625272.9375,45452.44141,62010.10547,28.202148,0.242517,0.017629,122,6,
0.834336,64030.07422,9.793591,0.720341,178.34404,321.26123,1.055319,16783.05966,271300.3412,2.311403,625252.9375,45462.07422,62010.6875,9,0.242439,0.017628,122,6,
0.833497,64030.03516,9.793591,0.719479,178.370285,321.309631,1.055319,16787.99961,271380.1962,2.310721,625069.125,45466.55078,62011.21875,0,0.242296,0.017624,122,6,
0.832571,64029.99609,9.793591,0.718541,178.398911,321.362579,1.055319,16793.38844,271467.3073,2.309978,625174.9375,45479.58594,62012.21094,0,0.24226,0.017624,122,6,
0.831678,64029.94922,9.793591,0.717653,178.425461,321.41153,1.05532,16798.39307,271548.2078,2.309288,625317.125,45492.73828,62011.82031,0,0.242243,0.017624,122,6,
0.830794,64029.91016,9.793591,0.716745,178.452774,321.462006,1.05532,16803.53833,271631.3816,2.30858,625071.75,45497.42578,62012.41406,0,0.242073,0.01762,122,6,
0.829935,64029.86328,9.793591,0.715878,178.478912,321.510223,1.05532,16808.46308,271710.9908,2.307902,625204,45510.28906,62012.52344,0,0.242054,0.01762,122,6,
0.829076,64029.82422,9.793591,0.715017,178.504562,321.557526,1.05532,16813.29847,271789.1555,2.307237,625257.25,45521.32031,62012.85938,0,0.242005,0.017619,122,6,
0.828238,64029.78516,9.793591,0.714156,178.530411,321.605225,1.05532,16818.17003,271867.9049,2.306567,625067.3125,45526.65625,62013.41016,0,0.241861,0.017616,122,6,
0.827358,64029.74609,9.793591,0.713271,178.556931,321.654205,1.055321,16823.16881,271948.7108,2.30588,625244.75,45539.73438,62013.99219,1.08465E+21,0.241858,0.017616,122,6,
0.826407,64029.70703,9.793591,0.712314,178.585114,321.706329,1.055321,16828.48368,272034.6264,2.30515,625225.75,45550.12891,62014.80078,1.08465E+21,0.241774,0.017614,122,6,
0.825557,64029.66016,9.793591,0.711449,178.610794,321.753632,1.055321,16833.3258,272112.8999,2.304486,625141.4375,45557.35547,62014.37109,0,0.241672,0.017612,122,6,
0.82467,64029.62109,9.793591,0.710539,178.637955,321.803802,1.055321,16838.44765,272195.6953,2.303783,625089.75,45567.33594,62015.10938,0,0.241578,0.01761,122,6,
0.823766,64029.58203,9.793591,0.709648,178.663788,321.85144,1.055321,16843.31998,272274.4571,2.303115,625408.625,45583.34375,62015.26172,-7.50966E+36,0.241632,0.017611,122,6,
0.822908,64029.53906,9.793591,0.708764,178.689438,321.898712,1.055321,16848.15848,272352.6721,2.302452,625040,45585.64453,62015.67969,0,0.24142,0.017607,122,6,
0.821992,64029.50391,9.793591,0.707832,178.716705,321.949036,1.055322,16853.30654,272435.8911,2.301748,625148.1875,45596.61328,62016.53906,0,0.241388,0.017606,122,6,
0.821006,64029.46484,9.793591,0.706839,178.745163,322.001709,1.055322,16858.67418,272522.6597,2.301014,625224.5,45609.73828,62017.21094,0,0.241341,0.017606,122,6,
0.820147,64029.41016,9.793591,0.70596,178.77034,322.048126,1.055322,16863.42565,272599.4678,2.300363,625106.5625,45616.75,62016.64453,0,0.241227,0.017603,122,6,
0.819235,64029.37891,9.793591,0.705017,178.797821,322.098785,1.055322,16868.61444,272683.3454,2.299655,625015.8125,45624.69141,62017.64453,61997.47656,0.241118,0.017601,122,6,
0.818311,64029.33203,9.793591,0.704086,178.824493,322.14801,1.055322,16873.64951,272764.7379,2.298967,625236.125,45639.91016,62017.90625,10.75,0.241131,0.017602,122,6,
0.817397,64029.29297,9.793591,0.703154,178.851059,322.197021,1.055322,16878.66517,272845.8168,2.298282,625132.5625,45646.91016,62018.28125,9,0.241019,0.017599,122,6,
0.816562,64029.25,9.793591,0.702273,178.876862,322.244568,1.055322,16883.53947,272924.6103,2.297617,624871.4375,45652.12891,62018.48438,0,0.240849,0.017596,122,6,
0.815663,64029.21484,9.793591,0.701366,178.90329,322.293396,1.055323,16888.53067,273005.2938,2.296937,625218.9375,45668.58203,62019.09375,0,0.240912,0.017597,122,6,
0.814754,64029.17188,9.793591,0.70044,178.929855,322.342407,1.055323,16893.54855,273086.4084,2.296253,625152.5,45677.69531,62019.59766,0,0.240815,0.017595,122,6,
0.813736,64029.13672,9.793591,0.699371,178.961349,322.400787,1.055323,16899.49798,273182.5817,2.295443,624915.6875,45682.21484,62021.41406,0,0.240639,0.017591,122,6,
0.812694,64029.08984,9.793591,0.698315,178.992249,322.457947,1.055323,16905.33796,273276.9857,2.294649,625188.5625,45700.31641,62021.24609,1.08465E+21,0.240661,0.017592,122,6,
0.811825,64029.03516,9.793591,0.697418,179.018372,322.506165,1.055323,16910.27473,273356.7893,2.293977,625051.0625,45708.91016,62020.08984,0,0.240537,0.01759,122,6,
0.81094,64028.99609,9.793591,0.696488,179.046219,322.557617,1.055323,16915.53802,273441.8711,2.293262,624917.5625,45715.59375,62021.20313,0,0.240411,0.017587,122,6,
0.810076,64028.94922,9.793591,0.695605,179.072708,322.606445,1.055324,16920.54931,273522.8793,2.292581,625139.5,45731.28906,62021.51953,-7.50966E+36,0.240425,0.017588,122,6,
0.809147,64028.91016,9.793591,0.69465,179.101227,322.65918,1.055323,16925.93728,273609.9765,2.29185,625083.125,45740.0625,62022.64844,0,0.240327,0.017586,122,6,
0.808346,64028.86328,9.793591,0.693807,179.12706,322.706848,1.055324,16930.82608,273689.0046,2.291186,624929.25,45746.94922,62022.32031,0,0.240199,0.017583,122,6,
0.80756,64028.82422,9.793591,0.692998,179.151993,322.752747,1.055324,16935.54347,273765.2618,2.290547,625095.0625,45761.30859,62022.49219,0,0.240195,0.017584,122,6,
0.806682,64028.78516,9.793591,0.692109,179.17894,322.802429,1.055324,16940.63855,273847.6245,2.289856,625217.8125,45772.52344,62023.51563,1.08465E+21,0.24017,0.017583,122,6,
0.805908,64028.74609,9.793591,0.691293,179.204147,322.848938,1.055324,16945.40734,273924.7125,2.28921,624914.1875,45776.67188,62023.48828,0,0.239986,0.01758,122,6,
0.805093,64028.70703,9.793591,0.690461,179.22995,322.896545,1.055324,16950.28935,274003.6309,2.28855,625162.625,45790.85938,62024.05859,1.08465E+21,0.240012,0.01758,122,6,
0.804235,64028.66797,9.793591,0.68959,179.256393,322.945374,1.055325,16955.29523,274084.5515,2.287873,625206.75,45802.66797,62024.63281,0,0.239959,0.017579,122,6,
0.803405,64028.625,9.793591,0.688732,179.282669,322.993835,1.055325,16960.27008,274164.9707,2.2872,625065.5625,45808.27344,62025.01563,0.004724,0.239834,0.017576,122,6,
0.802587,64028.58203,9.793591,0.687884,179.308929,323.042236,1.055325,16965.23703,274245.262,2.286529,625053.75,45818.8125,62025.35156,0,0.239759,0.017575,122,6,
0.801674,64028.54297,9.793591,0.686968,179.336609,323.093353,1.055325,16970.48094,274330.0306,2.285821,625299.25,45833.71094,62026.17578,0,0.239779,0.017576,122,6,
0.800769,64028.50391,9.793591,0.686027,179.365311,323.146454,1.055325,16975.91726,274417.9094,2.285088,625029.4375,45838.12109,62026.80469,0.999496,0.239599,0.017572,122,6,
0.799951,64028.45703,9.793591,0.685179,179.391724,323.19516,1.055325,16980.91731,274498.7358,2.284413,625054.5625,45849.78906,62026.51563,0,0.239538,0.017571,122,6,
0.799104,64028.41797,9.793591,0.68432,179.418182,323.244049,1.055326,16985.9306,274579.7762,2.283737,625223,45863.63281,62026.98047,61980.01953,0.239532,0.017571,122,6,
0.798322,64028.37109,9.793591,0.68352,179.442764,323.289337,1.055326,16990.58537,274655.0212,2.28311,625158.0625,45871.80859,62027.0625,0,0.239441,0.017569,122,6,
0.797421,64028.33984,9.793591,0.682584,179.472061,323.343536,1.055326,16996.13762,274744.7742,2.282363,625041.4375,45878.92578,62028.94922,0,0.239319,0.017566,122,6,
0.796509,64028.29297,9.793591,0.681671,179.500092,323.395325,1.055326,17001.44896,274830.6326,2.281648,625327.25,45896.12109,62028.82813,0,0.239353,0.017567,122,6,
0.795687,64026.34375,9.793591,0.680821,179.526184,323.443542,1.055326,17006.39397,274910.5694,2.280916,625072.4375,45901.47266,62028.55859,0,0.239186,0.017564,122,6,
0.794867,64028.20703,9.793591,0.679975,179.55275,323.492554,1.055326,17011.43126,274991.9978,2.280307,625102,45911.16016,62029.18359,0,0.239127,0.017563,122,6,
